"siteyear","siteusite","UniqueSite","dataset","Site","Year","Site_Lat","Site_Long","Locality","Region","Management","FamBiomass_tkm2","Closure.age","Closure.size","Atoll","ReefHabitat","Depth","HardCoral","SampMethod","SampArea","TT_market_h","TT_pop_h","reserves","remote_10h","remote_20h","area_name","section","TPBiomass_tkm2","DepthCategory","coords","Prod_mgCm2d_finer","meanSize_cm","total_sp","Grav_tot","remote_20h_inhabited","scraping_potential","Larger","Contact_ID","siteyearusite","SST_dC","SSTanom_dC","mean_tonnes_km2_polygon1","mean_tonnes_km2_polygon2","mean_tonnes_km2_polygon3","mean_tonnes_km2_polygon4","mean_tonnes_km2_polygon5","mean_tonnes_km2_polygon6","mean_tonnes_reported_km2cell","mean_tonnes_km2cell","MGMT_type"
"TIN-003::2009","TIN-003::8725","8725","S","TIN-003",2009,14.99072,145.60302,"Commonwealth of the Northern Mariana Islands","P","Fished",21.0346417432,NA,NA,0,"Slope",9.5,25.87244898,"Standard belt transect",400,2.63333333333333,0.266666666666667,0,0,0,NA,"status",0,"4-10m","14.99072_145.60302",144.523333333333,14.5592594902684,34.6672199893103,14,NA,36.07388272,"Northern Mariana Islands","Provider 2","TIN-003::2009::8725",28.7578914960225,0.246441841125488,NA,0.0146870245233369,0.0146870245233369,0.0146870245233369,6.04402170948005,6.04402170948005,0.0139061402376227,0.0146870245233369,NA
"TIN-004::2009","TIN-004::8728","8728","S","TIN-004",2009,14.94783,145.66305,"Commonwealth of the Northern Mariana Islands","P","Fished",59.02641527915,NA,NA,0,"Slope",13,23.51666667,"Standard belt transect",400,2.33333333333333,0.333333333333333,0,0,0,NA,"status",0,">10m","14.94783_145.66305",144.702083333333,20.6103768305543,237.978202974968,8,NA,167.5274676,"Northern Mariana Islands","Provider 2","TIN-004::2009::8728",28.7578914960225,0.246441841125488,1.39703551743522,0.0146870245233369,0.0146870245233369,0.0146870245233369,6.04402170948005,6.04402170948005,0.356343120499028,1.39703551743522,NA
"TIN-005::2009","TIN-005::8730","8730","S","TIN-005",2009,14.9557,145.62855,"Commonwealth of the Northern Mariana Islands","P","Fished",15.9225539659,NA,NA,0,"Slope",7,19.88815789,"Standard belt transect",400,2.63333333333333,0.25,0,0,0,NA,"status",0,"4-10m","14.9557_145.62855",144.055083333333,15.3598940454031,53.519242899588,11.5,NA,35.18945294,"Northern Mariana Islands","Provider 2","TIN-005::2009::8730",28.7578914960225,0.246441841125488,2.11771074123545,0.0146870245233369,0.0146870245233369,0.0146870245233369,6.04402170948005,6.04402170948005,0.772041707011099,2.11771074123545,NA
"TIN-006::2009","TIN-006::8733","8733","S","TIN-006",2009,15.08027,145.62132,"Commonwealth of the Northern Mariana Islands","P","Fished",11.92054745,NA,NA,0,"Slope",14,22.925,"Standard belt transect",400,2,0.270833333333333,0,0,0,NA,"status",0,">10m","15.08027_145.62132",145.268,14.7401188298058,82.0429676461835,68,NA,79.16813519,"Northern Mariana Islands","Provider 2","TIN-006::2009::8733",28.7578914960225,0.246441841125488,NA,0.0146870245233369,0.0146870245233369,0.0146870245233369,6.04402170948005,6.04402170948005,0.0139061402376227,0.0146870245233369,NA
"Tobacco Deep (WP13) 573::2000","Tobacco Deep (WP13) 573::2095","2095","S","Tobacco Deep (WP13) 573",2000,16.9198,-88.0495167,"Belize","C","Fished",43.399687108,NA,NA,0,"Slope",9,NA,"Standard belt transect",600,0.933333333333333,0.6,0,0,0,"Belize","status",0,"4-10m","16.9198_-88.0495167",267.732166666667,18,31.4941986074215,103,NA,NA,"Belize","Provider 19","Tobacco Deep (WP13) 573::2000::2095",27.9097301165263,0.0380056699117025,NA,46.1388798381318,46.1388798381318,46.1388798381318,17.2461138515124,17.2461138515124,12.9251473468966,46.1388798381318,NA
"Tobacco Shallow (WP13) 574::2000","Tobacco Shallow (WP13) 574::2096","2096","S","Tobacco Shallow (WP13) 574",2000,16.9198,-88.0495167,"Belize","C","Fished",52.2955705513,NA,NA,0,"Crest",2.5,NA,"Standard belt transect",600,0.933333333333333,0.6,0,0,0,"Belize","status",0.0165338680106383,"0-4m","16.9198_-88.0495167",267.732166666667,18.4202127659574,34.3125851895707,103,NA,NA,"Belize","Provider 19","Tobacco Shallow (WP13) 574::2000::2096",27.9097301165263,0.0380056699117025,NA,46.1388798381318,46.1388798381318,46.1388798381318,17.2461138515124,17.2461138515124,12.9251473468966,46.1388798381318,NA
"Toboggan REA084121::2008","Toboggan REA084121::5348","5348","S","Toboggan REA084121",2008,-21.08154,55.22134,"Reunion","I","Fished",33.450476577,NA,NA,0,"Flat",0.5,NA,"Standard belt transect",750,0.733333333333333,0.116666666666667,0,0,0,"R̩union (France)","status",0,"0-4m","-21.08154_55.22134",241.88275,11.8533333333333,144.37203966917,269.5,NA,9.668246733,"Reunion","Provider 8","Toboggan REA084121::2008::5348",26.1267641385396,0.677417119344076,NA,15.9694714727041,15.9694714727041,15.9694714727041,15.9694714727041,15.9694714727041,11.7950855867693,15.9694714727041,NA
"Toboggan REA084122::2008","Toboggan REA084122::5349","5349","S","Toboggan REA084122",2008,-21.08126,55.21701,"Reunion","I","Fished",25.4778159038,NA,NA,0,"Slope",10,NA,"Standard belt transect",750,0.733333333333333,0.116666666666667,0,0,0,"R̩union (France)","status",0,">10m","-21.08126_55.21701",241.88275,15.0149253731343,127.627199052262,269.5,NA,25.25507434,"Reunion","Provider 8","Toboggan REA084122::2008::5349",26.1267641385396,0.677417119344076,NA,15.9694714727041,15.9694714727041,15.9694714727041,15.9694714727041,15.9694714727041,11.7950855867693,15.9694714727041,NA
"Tolobi 1::2009","Tolobi 1::545","545","S","Tolobi 1",2009,-1.175966667,129.6774667,"Indonesia","P","Restricted",41.9184583357,NA,NA,0,"Slope",8,NA,"Standard belt transect",750,17.0083333333333,0.241666666666667,0,0,0,"Indonesia","status",0,"4-10m","-1.175966667_129.6774667",354.292916666667,16.734693877551,109.143941805846,10,NA,225.8053112,"Indonesia","Provider 4","Tolobi 1::2009::545",29.4224011103312,0.666321754455566,NA,87.1090286341483,48.4720777355278,0.0907117593265143,25.0106580805196,0.215359389579692,77.909113301591,87.1090286341483,NA
"Tolobi 2::2009","Tolobi 2::546","546","S","Tolobi 2",2009,-1.1631,129.70255,"Indonesia","P","Restricted",32.7277145372,NA,NA,0,"Slope",8,NA,"Standard belt transect",750,17.0083333333333,0.241666666666667,0,0,0,"Indonesia","status",0,"4-10m","-1.1631_129.70255",361.016,16.4754098360656,134.968543437957,10,NA,250.4527809,"Indonesia","Provider 4","Tolobi 2::2009::546",29.4224011103312,0.666321754455566,NA,87.1090286341483,48.4720777355278,0.0907117593265143,0.215359389579692,0.215359389579692,77.909113301591,87.1090286341483,NA
"Tolobi 3::2009","Tolobi 3::547","547","S","Tolobi 3",2009,-1.156583333,129.7395833,"Indonesia","P","Restricted",30.0221765685667,NA,NA,0,"Slope",8,NA,"Standard belt transect",750,17.4541666666667,0.208333333333333,0,0,0,"Indonesia","status",0,"4-10m","-1.156583333_129.7395833",361.016,16.7241379310345,131.650631886069,6.75,NA,266.2830624,"Indonesia","Provider 4","Tolobi 3::2009::547",29.4224011103312,0.666321754455566,NA,87.1090286341483,48.4720777355278,0.0907117593265143,0.215359389579692,0.215359389579692,77.909113301591,87.1090286341483,NA
"Tomna::2009","Tomna::548","548","S","Tomna",2009,-1.1493,129.4425333,"Indonesia","P","Restricted",105.530349826233,NA,NA,0,"Slope",8,NA,"Standard belt transect",750,16.4583333333333,0.25,0,0,0,"Indonesia","status",0.286960621568627,"4-10m","-1.1493_129.4425333",365.269666666667,18.6138613861386,148.220256709334,3.5,NA,275.3818477,"Indonesia","Provider 4","Tomna::2009::548",29.4224011103312,0.666321754455566,NA,87.1090286341483,87.1090286341483,152.13559636923,0.215359389579692,0.215359389579692,77.909113301591,87.1090286341483,NA
"Totoya3 3_3::2006","Totoya3 3_3::5367","5367","S","Totoya3 3_3",2006,-18.97283333,-179.9066667,"Fiji","P","Fished",124.414440810533,NA,NA,0,"Slope",7,NA,"Point intercept",924,25.7833333333333,0.0166666666666667,0,0,0,"Fiji","status",0.114301137521839,"4-10m","-18.97283333_-179.9066667",228.30825,26.4137931034483,94.3750861879031,7,0,214.4104866,"Fiji","Provider 10","Totoya3 3_3::2006::5367",26.5621670087179,0.538538297017415,NA,9.1488584663374,9.1488584663374,1135.97684251197,26.6147038872005,26.6147038872005,8.94030095172399,9.1488584663374,NA
"Totoya4 3_4::2006","Totoya4 3_4::5368","5368","S","Totoya4 3_4",2006,-18.994,-179.9083333,"Fiji","P","Fished",115.0553488517,NA,NA,0,"Slope",7,NA,"Point intercept",924,25.65,0.183333333333333,0,0,0,"Fiji","status",0,"4-10m","-18.994_-179.9083333",228.30825,22.583850931677,65.50324006819,4.5,0,276.7473671,"Fiji","Provider 10","Totoya4 3_4::2006::5368",26.5621670087179,0.538538297017415,NA,9.1488584663374,9.1488584663374,1135.97684251197,26.6147038872005,26.6147038872005,8.94030095172399,9.1488584663374,NA
"Totoya5 3_5::2006","Totoya5 3_5::5369","5369","S","Totoya5 3_5",2006,-18.9795,-179.908,"Fiji","P","Fished",154.389287512317,NA,NA,0,"Slope",7,NA,"Point intercept",924,25.7833333333333,0.0166666666666667,0,0,0,"Fiji","status",0.0544511441586022,"4-10m","-18.9795_-179.908",228.30825,26.3225806451613,72.8433918740325,7,0,400.009029,"Fiji","Provider 10","Totoya5 3_5::2006::5369",26.5621670087179,0.538538297017415,NA,9.1488584663374,9.1488584663374,1135.97684251197,26.6147038872005,26.6147038872005,8.94030095172399,9.1488584663374,NA
"Tower Isle East - Deep 575::2000","Tower Isle East - Deep 575::2097","2097","S","Tower Isle East - Deep 575",2000,18.4248,-77.0320167,"Jamaica","C","Restricted",17.1490075131,NA,NA,0,"Slope",9,NA,"Standard belt transect",600,0.466666666666667,0.166666666666667,0,0,0,"Jamaica","status",0,"4-10m","18.4248_-77.0320167",1091.56716666667,15.9444444444444,20.0969936865009,399,NA,NA,"Jamaica","Provider 19","Tower Isle East - Deep 575::2000::2097",28.4242283503215,0.429452260335286,NA,40.1738471058758,40.1738471058758,40.1738471058758,29.0873731050226,29.0873731050226,21.9714091904608,40.1738471058758,NA
"Tower Isle East - Shallow 576::2000","Tower Isle East - Shallow 576::2098","2098","S","Tower Isle East - Shallow 576",2000,18.4230833,-77.0291667,"Jamaica","C","Restricted",12.91155089025,NA,NA,0,"Crest",2.5,NA,"Standard belt transect",480,0.466666666666667,0.166666666666667,0,0,0,"Jamaica","status",0,"0-4m","18.4230833_-77.0291667",1091.56716666667,15.5,12.9069612331246,399,NA,NA,"Jamaica","Provider 19","Tower Isle East - Shallow 576::2000::2098",28.4242283503215,0.429452260335286,NA,40.1738471058758,40.1738471058758,40.1738471058758,29.0873731050226,29.0873731050226,21.9714091904608,40.1738471058758,NA
"Tropical Beach - Deep 577::2000","Tropical Beach - Deep 577::2099","2099","S","Tropical Beach - Deep 577",2000,18.50585,-77.9216667,"Jamaica","C","Restricted",6.19701335215,NA,NA,0,"Slope",9,NA,"Standard belt transect",600,0.2,0.1,0,0,0,"Jamaica","status",0,"4-10m","18.50585_-77.9216667",1278.82808333333,15.9166666666667,16.5842268568196,740,NA,NA,"Jamaica","Provider 19","Tropical Beach - Deep 577::2000::2099",28.3625270525614,0.365612188975016,NA,53.923115014964,19.2228546674161,40.1738471058758,29.0873731050226,29.0873731050226,24.9286789355743,53.923115014964,NA
"Tropical Beach - Shallow 578::2000","Tropical Beach - Shallow 578::2100","2100","S","Tropical Beach - Shallow 578",2000,18.5059167,-77.9189333,"Jamaica","C","Restricted",9.19490645411111,NA,NA,0,"Crest",2.5,NA,"Standard belt transect",540,0.2,0.1,0,0,0,"Jamaica","status",0,"0-4m","18.5059167_-77.9189333",1278.82808333333,15.5,14.334821194279,740,NA,NA,"Jamaica","Provider 19","Tropical Beach - Shallow 578::2000::2100",28.3625270525614,0.365612188975016,NA,53.923115014964,19.2228546674161,40.1738471058758,29.0873731050226,29.0873731050226,24.9286789355743,53.923115014964,NA
"Trunk Exposed 1 Crest::2011","Trunk Exposed 1 Crest::5637","5637","S","Trunk Exposed 1 Crest",2011,-18.40477778,146.83125,"Australia","P","Restricted",58.3891007529,NA,NA,0,"Crest",5,23,"Standard belt transect",1000,5.08333333333333,2.10833333333333,0,0,0,"Australia","status",0,"4-10m","-18.40477778_146.83125",263.7645,19.9946524064171,77.3881371783432,3.5,NA,318.8087442,"Australia","Provider 1","Trunk Exposed 1 Crest::2011::5637",26.9887598355611,0.516502539316813,53.651056852253,0.20538976962444,0.181574733461643,0.0422257509655004,0.0422257509655004,0.0422257509655004,18.8900826812439,53.651056852253,NA
"Trunk Exposed 1 Flat::2011","Trunk Exposed 1 Flat::5638","5638","S","Trunk Exposed 1 Flat",2011,-18.40477778,146.83125,"Australia","P","Restricted",24.5329629682,NA,NA,0,"Flat",5,12.05808081,"Standard belt transect",1000,5.08333333333333,2.10833333333333,0,0,0,"Australia","status",0.0111633500933099,"4-10m","-18.40477778_146.83125",263.7645,17.1408450704225,56.0551646081312,3.5,NA,255.4652234,"Australia","Provider 1","Trunk Exposed 1 Flat::2011::5638",26.9887598355611,0.516502539316813,53.651056852253,0.20538976962444,0.181574733461643,0.0422257509655004,0.0422257509655004,0.0422257509655004,18.8900826812439,53.651056852253,NA
"Trunk Exposed 1 Slope::2011","Trunk Exposed 1 Slope::5639","5639","S","Trunk Exposed 1 Slope",2011,-18.40477778,146.83125,"Australia","P","Restricted",70.51765064835,NA,NA,0,"Slope",5,21.25,"Standard belt transect",1000,5.08333333333333,2.10833333333333,0,0,0,"Australia","status",0.00641779640991903,"4-10m","-18.40477778_146.83125",263.7645,20.4105691056911,75.9158357625299,3.5,NA,355.7147158,"Australia","Provider 1","Trunk Exposed 1 Slope::2011::5639",26.9887598355611,0.516502539316813,53.651056852253,0.20538976962444,0.181574733461643,0.0422257509655004,0.0422257509655004,0.0422257509655004,18.8900826812439,53.651056852253,NA
"Trunk Exposed 2 Crest::2011","Trunk Exposed 2 Crest::5640","5640","S","Trunk Exposed 2 Crest",2011,-18.40094444,146.8373056,"Australia","P","Restricted",38.380365542575,NA,NA,0,"Crest",5,23,"Standard belt transect",1000,5.08333333333333,2.10833333333333,0,0,0,"Australia","status",0,"4-10m","-18.40094444_146.8373056",263.7645,17.1791044776119,114.627927373225,3.5,NA,237.4640218,"Australia","Provider 1","Trunk Exposed 2 Crest::2011::5640",26.9887598355611,0.516502539316813,53.651056852253,0.20538976962444,0.656577958079457,0.0422257509655004,0.0422257509655004,0.0422257509655004,18.8900826812439,53.651056852253,NA
"Trunk Exposed 2 Flat::2011","Trunk Exposed 2 Flat::5641","5641","S","Trunk Exposed 2 Flat",2011,-18.40094444,146.8373056,"Australia","P","Restricted",8.98005675785,NA,NA,0,"Flat",5,9.5,"Standard belt transect",1000,5.08333333333333,2.10833333333333,0,0,0,"Australia","status",0,"4-10m","-18.40094444_146.8373056",263.7645,12.141975308642,24.1919907178604,3.5,NA,235.7547927,"Australia","Provider 1","Trunk Exposed 2 Flat::2011::5641",26.9887598355611,0.516502539316813,53.651056852253,0.20538976962444,0.656577958079457,0.0422257509655004,0.0422257509655004,0.0422257509655004,18.8900826812439,53.651056852253,NA
"Trunk Exposed 2 Slope::2011","Trunk Exposed 2 Slope::5642","5642","S","Trunk Exposed 2 Slope",2011,-18.40094444,146.8373056,"Australia","P","Restricted",53.541843992,NA,NA,0,"Slope",5,14.25,"Standard belt transect",1000,5.08333333333333,2.10833333333333,0,0,0,"Australia","status",0,"4-10m","-18.40094444_146.8373056",263.7645,19.2608695652174,71.8088324334061,3.5,NA,251.112226,"Australia","Provider 1","Trunk Exposed 2 Slope::2011::5642",26.9887598355611,0.516502539316813,53.651056852253,0.20538976962444,0.656577958079457,0.0422257509655004,0.0422257509655004,0.0422257509655004,18.8900826812439,53.651056852253,NA
"Trunk Exposed 3 Crest::2011","Trunk Exposed 3 Crest::5643","5643","S","Trunk Exposed 3 Crest",2011,-18.39569444,146.8415278,"Australia","P","Restricted",26.298539963625,NA,NA,0,"Crest",5,14,"Standard belt transect",1000,5.08333333333333,2.10833333333333,0,0,0,"Australia","status",0,"4-10m","-18.39569444_146.8415278",265.935166666667,15.4971751412429,83.5587326546002,3.5,NA,281.2275973,"Australia","Provider 1","Trunk Exposed 3 Crest::2011::5643",26.9887598355611,0.516502539316813,53.651056852253,0.20538976962444,0.656577958079457,0.0422257509655004,0.0422257509655004,0.0422257509655004,18.8900826812439,53.651056852253,NA
"Trunk Exposed 3 Flat::2011","Trunk Exposed 3 Flat::5644","5644","S","Trunk Exposed 3 Flat",2011,-18.39569444,146.8415278,"Australia","P","Restricted",14.35836428275,NA,NA,0,"Flat",5,7.272727273,"Standard belt transect",1000,5.08333333333333,2.10833333333333,0,0,0,"Australia","status",0,"4-10m","-18.39569444_146.8415278",265.935166666667,14.0060606060606,83.9668942462361,3.5,NA,295.1910473,"Australia","Provider 1","Trunk Exposed 3 Flat::2011::5644",26.9887598355611,0.516502539316813,53.651056852253,0.20538976962444,0.656577958079457,0.0422257509655004,0.0422257509655004,0.0422257509655004,18.8900826812439,53.651056852253,NA
"Trunk Exposed 3 Slope::2011","Trunk Exposed 3 Slope::5645","5645","S","Trunk Exposed 3 Slope",2011,-18.39569444,146.8415278,"Australia","P","Restricted",37.10963782565,NA,NA,0,"Slope",5,11.72029703,"Standard belt transect",1000,5.08333333333333,2.10833333333333,0,0,0,"Australia","status",0,"4-10m","-18.39569444_146.8415278",265.935166666667,18.9195402298851,104.900394860215,3.5,NA,498.1929422,"Australia","Provider 1","Trunk Exposed 3 Slope::2011::5645",26.9887598355611,0.516502539316813,53.651056852253,0.20538976962444,0.656577958079457,0.0422257509655004,0.0422257509655004,0.0422257509655004,18.8900826812439,53.651056852253,NA
"Trunk Sheltered 1 Crest::2011","Trunk Sheltered 1 Crest::5646","5646","S","Trunk Sheltered 1 Crest",2011,-18.35247222,146.7657222,"Australia","P","Restricted",27.32111342545,NA,NA,0,"Crest",5,23.83838384,"Standard belt transect",1000,5.01666666666667,2.3,0,0,0,"Australia","status",0,"4-10m","-18.35247222_146.7657222",240.01125,16.9285714285714,63.5017563311212,3.5,NA,324.4264557,"Australia","Provider 1","Trunk Sheltered 1 Crest::2011::5646",26.9887598355611,0.516502539316813,53.651056852253,0.20538976962444,0.181574733461643,0.0422257509655004,0.0422257509655004,0.0422257509655004,18.8900826812439,53.651056852253,NA
"Trunk Sheltered 1 Flat::2011","Trunk Sheltered 1 Flat::5647","5647","S","Trunk Sheltered 1 Flat",2011,-18.35247222,146.7657222,"Australia","P","Restricted",25.873680088275,NA,NA,0,"Flat",5,12.02319588,"Standard belt transect",1000,5.01666666666667,2.3,0,0,0,"Australia","status",0,"4-10m","-18.35247222_146.7657222",240.01125,17.7639751552795,44.1492701394686,3.5,NA,448.2050866,"Australia","Provider 1","Trunk Sheltered 1 Flat::2011::5647",26.9887598355611,0.516502539316813,53.651056852253,0.20538976962444,0.181574733461643,0.0422257509655004,0.0422257509655004,0.0422257509655004,18.8900826812439,53.651056852253,NA
"Trunk Sheltered 1 Slope::2011","Trunk Sheltered 1 Slope::5648","5648","S","Trunk Sheltered 1 Slope",2011,-18.35247222,146.7657222,"Australia","P","Restricted",63.6193300559,NA,NA,0,"Slope",5,11.5,"Standard belt transect",1000,5.01666666666667,2.3,0,0,0,"Australia","status",0,"4-10m","-18.35247222_146.7657222",240.01125,20.2247191011236,60.752426824517,3.5,NA,832.4563171,"Australia","Provider 1","Trunk Sheltered 1 Slope::2011::5648",26.9887598355611,0.516502539316813,53.651056852253,0.20538976962444,0.181574733461643,0.0422257509655004,0.0422257509655004,0.0422257509655004,18.8900826812439,53.651056852253,NA
"Trunk Sheltered 2 Crest::2011","Trunk Sheltered 2 Crest::5649","5649","S","Trunk Sheltered 2 Crest",2011,-18.3765,146.7754167,"Australia","P","Restricted",28.6146877755,NA,NA,0,"Crest",5,46.23174817,"Standard belt transect",1000,4.89166666666667,2.025,0,0,0,"Australia","status",0.244357980442177,"4-10m","-18.3765_146.7754167",281.508833333333,17.041095890411,93.7213871574687,3.75,NA,78.29637152,"Australia","Provider 1","Trunk Sheltered 2 Crest::2011::5649",26.9887598355611,0.516502539316813,53.651056852253,0.20538976962444,0.181574733461643,0.0422257509655004,0.0422257509655004,0.0422257509655004,18.8900826812439,53.651056852253,NA
"Trunk Sheltered 2 Flat::2011","Trunk Sheltered 2 Flat::5650","5650","S","Trunk Sheltered 2 Flat",2011,-18.3765,146.7754167,"Australia","P","Restricted",9.847835185875,NA,NA,0,"Flat",5,35.5,"Standard belt transect",1000,4.89166666666667,2.025,0,0,0,"Australia","status",0,"4-10m","-18.3765_146.7754167",281.508833333333,14.5573770491803,50.9628301265725,3.75,NA,80.96501304,"Australia","Provider 1","Trunk Sheltered 2 Flat::2011::5650",26.9887598355611,0.516502539316813,53.651056852253,0.20538976962444,0.181574733461643,0.0422257509655004,0.0422257509655004,0.0422257509655004,18.8900826812439,53.651056852253,NA
